member_id||bill_num||congress
C000880||s3299||115
M001153||s33||115
B001288||s330||115
B001277||s3300||115
M001170||s3301||115
B001236||s3302||115
B001261||s3303||115
N000032||s3304||115
M000639||s3305||115
N000032||s3306||115
M001176||s3307||115
K000384||s3308||115
H001076||s3309||115
K000384||s331||115
B001267||s3310||115
B001277||s3311||115
M001176||s3312||115
S000033||s3313||115
H001075||s3314||115
M001176||s3315||115
N000032||s3316||115
C001098||s3317||115
C001088||s3318||115
D000563||s3319||115
C001095||s332||115
M001170||s3320||115
C001088||s3321||115
B001230||s3322||115
D000607||s3323||115
B000944||s3324||115
T000250||s3325||115
K000383||s3326||115
C001113||s3327||115
S000770||s3328||115
P000449||s3329||115
L000575||s333||115
H001042||s3330||115
S000148||s3331||115
L000575||s3332||115
C000127||s3333||115
N000032||s3334||115
H000338||s3335||115
G000359||s3336||115
S001203||s3337||115
C000174||s3338||115
G000386||s3339||115
I000024||s334||115
H000338||s3340||115
W000802||s3341||115
B001288||s3342||115
B001288||s3343||115
M000133||s3344||115
R000595||s3345||115
C001113||s3346||115
M000133||s3347||115
W000817||s3348||115
C001113||s3349||115
I000024||s335||115
C001088||s3350||115
M001176||s3351||115
Y000064||s3352||115
B001288||s3353||115
G000386||s3354||115
B001277||s3355||115
H001076||s3356||115
W000817||s3357||115
M000639||s3358||115
H001075||s3359||115
B000944||s336||115
W000779||s3360||115
R000595||s3361||115
B000944||s3362||115
H001075||s3363||115
W000779||s3364||115
W000779||s3365||115
S001181||s3366||115
T000250||s3367||115
C001088||s3368||115
B001230||s3369||115
G000555||s337||115
C001098||s3370||115
M001176||s3371||115
I000024||s3372||115
B001277||s3373||115
R000595||s3374||115
Y000064||s3375||115
S001203||s3376||115
S001181||s3377||115
G000562||s3378||115
B001230||s3379||115
N000032||s338||115
D000607||s3380||115
S000770||s3381||115
S000770||s3382||115
C000141||s3383||115
C000141||s3384||115
G000555||s3385||115
M001170||s3386||115
C000127||s3387||115
T000476||s3388||115
C001047||s3389||115
N000032||s339||115
B000944||s3390||115
T000464||s3391||115
G000555||s3392||115
C001113||s3393||115
C001035||s3394||115
H001041||s3395||115
K000367||s3396||115
H001041||s3397||115
C000174||s3398||115
M001176||s3399||115
J000293||s34||115
C000880||s340||115
C001088||s3400||115
W000805||s3401||115
Y000064||s3402||115
W000779||s3403||115
B001288||s3404||115
J000293||s3405||115
G000562||s3406||115
H001069||s3407||115
C001113||s3408||115
N000032||s3409||115
G000359||s341||115
S000033||s3410||115
S001203||s3411||115
F000463||s3412||115
M001169||s3413||115
R000122||s3414||115
H001042||s3415||115
G000386||s3416||115
M001176||s3417||115
M000133||s3418||115
H001042||s3419||115
B001277||s342||115
H001075||s3420||115
P000612||s3421||115
M001153||s3422||115
S001184||s3423||115
M001176||s3424||115
L000575||s3425||115
S001194||s3426||115
M001176||s3427||115
M000133||s3428||115
M000639||s3429||115
R000605||s343||115
D000618||s3430||115
P000612||s3431||115
D000622||s3432||115
T000461||s3433||115
S001203||s3434||115
S001194||s3435||115
M001111||s3436||115
P000595||s3437||115
P000449||s3438||115
G000359||s3439||115
F000463||s344||115
S000148||s3440||115
L000577||s3441||115
M001170||s3442||115
H000338||s3443||115
C001075||s3444||115
M000133||s3445||115
I000024||s3446||115
R000605||s3447||115
M000133||s3448||115
M001176||s3449||115
F000463||s345||115
S001197||s3450||115
S001197||s3451||115
S001197||s3452||115
S001197||s3453||115
S001197||s3454||115
R000595||s3455||115
N000032||s3456||115
C001070||s3457||115
K000393||s3458||115
D000622||s3459||115
M001153||s346||115
W000817||s3460||115
S001194||s3461||115
P000449||s3462||115
T000461||s3463||115
C001056||s3464||115
I000024||s3465||115
B001230||s3466||115
J000300||s3467||115
M000133||s3468||115
T000461||s3469||115
C001088||s347||115
C000141||s3470||115
S001194||s3471||115
L000577||s3472||115
S001197||s3473||115
P000449||s3474||115
H000338||s3475||115
C001071||s3476||115
C001095||s3477||115
J000293||s3478||115
I000055||s3479||115
F000457||s348||115
C000880||s3480||115
W000817||s3481||115
C001070||s3482||115
G000386||s3483||115
L000575||s3484||115
C000127||s3485||115
M000639||s3486||115
J000293||s3487||115
H000338||s3488||115
E000295||s3489||115
H001075||s349||115
C001070||s3490||115
B001230||s3491||115
D000622||s3492||115
W000805||s3493||115
B001288||s3494||115
B001261||s3495||115
D000618||s3496||115
D000618||s3497||115
S000033||s3498||115
H001075||s3499||115
T000250||s35||115
F000457||s350||115
W000817||s3500||115
E000295||s3501||115
S001194||s3502||115
W000817||s3503||115
C001056||s3504||115
I000055||s3505||115
C001098||s3506||115
B000944||s3507||115
S001198||s3508||115
E000285||s3509||115
H000338||s351||115
N000032||s3510||115
C001113||s3511||115
C001113||s3512||115
C001113||s3513||115
C001113||s3514||115
M001176||s3515||115
H000338||s3516||115
U000039||s3517||115
P000595||s3518||115
H000338||s3519||115
C001071||s352||115
S001203||s3520||115
C001070||s3521||115
C001070||s3522||115
C001095||s3523||115
M000133||s3524||115
N000032||s3525||115
C001098||s3526||115
M000133||s3527||115
S000770||s3528||115
S000770||s3529||115
C001035||s353||115
R000122||s3530||115
C001075||s3531||115
H000338||s3532||115
R000122||s3533||115
C001047||s3534||115
T000464||s3535||115
K000367||s3536||115
B001288||s3537||115
H001075||s3538||115
K000393||s3539||115
C001095||s354||115
S000148||s3540||115
S001181||s3541||115
S000033||s3542||115
U000039||s3543||115
T000464||s3544||115
C001035||s3545||115
C001056||s3546||115
C001056||s3547||115
C001056||s3548||115
C001088||s3549||115
S001181||s355||115
H001046||s3550||115
W000437||s3551||115
R000584||s3552||115
R000584||s3553||115
K000393||s3554||115
C001070||s3555||115
B001277||s3556||115
K000383||s3557||115
H001042||s3558||115
B001261||s3559||115
S000770||s356||115
C001098||s3560||115
S001181||s3561||115
C000141||s3562||115
H001069||s3563||115
C000141||s3564||115
M001170||s3565||115
H001069||s3566||115
M001176||s3567||115
H001069||s3568||115
G000562||s3569||115
F000062||s357||115
T000464||s3570||115
G000555||s3571||115
C000141||s3572||115
V000128||s3573||115
R000605||s3574||115
R000605||s3575||115
R000605||s3576||115
R000605||s3577||115
R000605||s3578||115
R000605||s3579||115
C001070||s358||115
H001041||s3580||115
T000250||s3581||115
H001041||s3582||115
H001041||s3583||115
M001176||s3584||115
M001169||s3585||115
S000033||s3586||115
C000174||s3587||115
S001194||s3588||115
S001194||s3589||115
N000032||s359||115
P000603||s3590||115
G000555||s3591||115
H001076||s3592||115
E000295||s3593||115
C001035||s3594||115
G000562||s3595||115
Y000064||s3596||115
H001041||s3597||115
C001056||s3598||115
M000639||s3599||115
I000024||s36||115
K000367||s360||115
D000607||s3600||115
B001288||s3601||115
S000770||s3602||115
B001288||s3603||115
K000367||s3604||115
W000779||s3605||115
P000595||s3606||115
C000141||s3607||115
U000039||s3608||115
U000039||s3609||115
C001098||s361||115
P000603||s3610||115
A000360||s3611||115
H000338||s3612||115
G000562||s3613||115
R000122||s3614||115
M001111||s3615||115
P000603||s3616||115
L000577||s3617||115
C001075||s3618||115
C001075||s3619||115
S001194||s362||115
B001230||s3620||115
C001035||s3621||115
R000595||s3622||115
K000384||s3623||115
H001075||s3624||115
H000338||s3625||115
M001169||s3626||115
B001288||s3627||115
K000393||s3628||115
K000393||s3629||115
K000367||s363||115
D000622||s3630||115
C001056||s3631||115
M000639||s3632||115
R000595||s3633||115
K000352||s3634||115
P000449||s3635||115
W000779||s3636||115
W000779||s3637||115
K000352||s3638||115
B001277||s3639||115
K000367||s364||115
S000033||s3640||115
T000250||s3641||115
K000352||s3642||115
Y000064||s3643||115
B001261||s3644||115
C000880||s3645||115
B000575||s3646||115
D000622||s3647||115
B001135||s3648||115
G000386||s3649||115
R000605||s365||115
B001230||s3650||115
H000338||s3651||115
M000639||s3652||115
Y000064||s3653||115
M000639||s3654||115
T000250||s3655||115
E000295||s3656||115
H000338||s3657||115
W000779||s3658||115
T000476||s3659||115
R000605||s366||115
H001042||s3660||115
I000024||s3661||115
C001095||s3662||115
G000386||s3663||115
M001176||s3664||115
D000622||s3665||115
K000367||s3666||115
M001176||s3667||115
F000062||s3668||115
C001035||s3669||115
H000338||s367||115
S001184||s3670||115
D000563||s3671||115
G000555||s3672||115
M001153||s3673||115
K000367||s3674||115
L000575||s3675||115
G000562||s3676||115
G000562||s3677||115
P000595||s3678||115
C001070||s3679||115
F000444||s368||115
M001176||s3680||115
K000367||s3681||115
P000612||s3682||115
C001070||s3683||115
H000338||s3684||115
Y000064||s3685||115
D000563||s3686||115
D000622||s3687||115
B001277||s3688||115
G000386||s3689||115
B001230||s369||115
L000577||s3690||115
D000622||s3691||115
D000618||s3692||115
H000338||s3693||115
G000555||s3694||115
K000367||s3695||115
C000141||s3696||115
P000595||s3697||115
W000817||s3698||115
V000128||s3699||115
E000295||s37||115
C001098||s370||115
H000338||s3700||115
H000338||s3701||115
W000779||s3702||115
R000595||s3703||115
H001075||s3704||115
H001075||s3705||115
C001056||s3706||115
P000449||s3707||115
P000603||s3708||115
P000603||s3709||115
C001071||s371||115
P000603||s3710||115
M001176||s3711||115
H001075||s3712||115
I000024||s3713||115
W000805||s3714||115
U000039||s3715||115
F000444||s3716||115
B000944||s3717||115
M001176||s3718||115
C001056||s3719||115
P000449||s372||115
M001176||s3720||115
G000386||s3721||115
K000393||s3722||115
K000393||s3723||115
W000805||s3724||115
S001181||s3725||115
K000367||s3726||115
G000562||s3727||115
D000622||s3728||115
W000817||s3729||115
H000338||s373||115
B001288||s3730||115
F000463||s3731||115
P000612||s3732||115
P000612||s3733||115
J000300||s3734||115
C001098||s3735||115
F000444||s3736||115
C001075||s3737||115
H000338||s3738||115
M001153||s3739||115
B000575||s374||115
M001153||s3740||115
C001070||s3741||115
S001203||s3742||115
H001075||s3743||115
S001194||s3744||115
J000300||s3745||115
T000461||s3746||115
G000386||s3747||115
B000575||s3748||115
K000367||s3749||115
C001056||s375||115
R000605||s3750||115
C001070||s3751||115
H001069||s3752||115
W000779||s3753||115
B001277||s3754||115
H001061||s3755||115
M000639||s3756||115
M000639||s3757||115
C001098||s3758||115
M000639||s3759||115
C001056||s376||115
P000603||s3760||115
P000603||s3761||115
B000944||s3762||115
R000595||s3763||115
S001194||s3764||115
C001047||s3765||115
B001288||s3766||115
M001176||s3767||115
R000307||s3768||115
S000770||s3769||115
M000639||s377||115
B001288||s3770||115
W000779||s3771||115
M001176||s3772||115
B001288||s3773||115
C001098||s3774||115
W000817||s3775||115
D000563||s3776||115
B001236||s3777||115
W000802||s3778||115
C000174||s3779||115
B001261||s378||115
M001176||s3780||115
P000449||s3781||115
D000618||s3782||115
S001194||s3783||115
D000563||s3784||115
M000133||s3785||115
S001197||s3786||115
H000338||s3787||115
S001197||s3788||115
K000393||s3789||115
W000802||s379||115
W000802||s3790||115
C001088||s3791||115
K000367||s3792||115
H000338||s3793||115
G000562||s3794||115
B000944||s3795||115
H001075||s3796||115
H001075||s3797||115
M001176||s3798||115
C001098||s3799||115
R000595||s38||115
P000595||s380||115
M000355||s3800||115
C001098||s3801||115
M001111||s3802||115
H000338||s3803||115
D000622||s3804||115
S001197||s3805||115
G000386||s381||115
M000639||s382||115
C001035||s383||115
B000575||s384||115
P000449||s385||115
L000575||s386||115
P000612||s387||115
B000944||s388||115
W000779||s389||115
T000464||s39||115
H001046||s390||115
G000555||s391||115
K000384||s392||115
S001184||s393||115
R000605||s394||115
W000779||s395||115
N000032||s396||115
I000055||s397||115
N000032||s398||115
C001088||s399||115
H000338||s4||115
H001041||s40||115
C001070||s400||115
M001183||s401||115
V000128||s402||115
H000338||s403||115
I000055||s404||115
C001088||s405||115
W000779||s406||115
C000880||s407||115
W000779||s408||115
L000577||s409||115
K000367||s41||115
C000880||s410||115
C000141||s411||115
P000595||s412||115
C001047||s413||115
H001041||s414||115
C001113||s415||115
D000607||s416||115
R000595||s417||115
Y000064||s418||115
G000386||s419||115
H001041||s42||115
R000595||s420||115
F000463||s421||115
G000555||s422||115
T000464||s423||115
B001288||s424||115
C000141||s425||115
T000464||s426||115
S000033||s427||115
G000386||s428||115
M000355||s429||115
H001041||s43||115
C001095||s430||115
T000250||s431||115
H001046||s432||115
M000639||s433||115
F000457||s434||115
H001046||s435||115
H001046||s436||115
S001194||s437||115
B000575||s438||115
B000575||s439||115
H001041||s44||115
H001061||s440||115
U000039||s441||115
C001098||s442||115
C001070||s443||115
H001069||s444||115
C001035||s445||115
C001056||s446||115
B001230||s447||115
B000944||s448||115
M000133||s449||115
C001098||s45||115
M001183||s450||115
C000141||s451||115
F000444||s452||115
F000444||s453||115
F000444||s454||115
T000464||s455||115
B001267||s456||115
T000464||s457||115
T000464||s458||115
R000595||s459||115
H001041||s46||115
H001042||s460||115
H001046||s461||115
H001041||s462||115
C001056||s463||115
M000133||s464||115
R000605||s465||115
F000444||s466||115
F000444||s467||115
F000444||s468||115
S000033||s469||115
R000595||s47||115
C001070||s470||115
T000464||s471||115
M000934||s472||115
T000464||s473||115
G000359||s474||115
U000039||s475||115
R000595||s476||115
D000563||s477||115
C001095||s478||115
B000944||s479||115
H001041||s48||115
P000449||s480||115
B001267||s481||115
T000250||s482||115
M001111||s483||115
M000639||s484||115
F000444||s485||115
C001070||s486||115
C000880||s487||115
T000461||s488||115
P000449||s489||115
M001153||s49||115
D000618||s490||115
D000618||s491||115
C001056||s492||115
R000595||s493||115
G000386||s494||115
S000033||s495||115
D000622||s496||115
C000127||s497||115
W000779||s498||115
T000250||s499||115
G000562||s5||115
H001041||s50||115
R000307||s500||115
T000464||s501||115
F000457||s502||115
W000779||s503||115
H001042||s504||115
C001075||s505||115
T000250||s506||115
T000464||s507||115
W000779||s508||115
B001261||s509||115
G000386||s51||115
B001277||s510||115
M001183||s511||115
B001261||s512||115
W000779||s513||115
P000612||s514||115
C001070||s515||115
W000805||s516||115
F000463||s517||115
W000437||s518||115
G000555||s519||115
G000386||s52||115
C001075||s520||115
T000464||s521||115
T000464||s522||115
M001183||s523||115
B001236||s524||115
G000555||s525||115
F000463||s526||115
B000575||s527||115
T000464||s528||115
B001236||s529||115
C000127||s53||115
M001183||s530||115
P000603||s531||115
P000603||s532||115
N000032||s533||115
F000062||s534||115
T000250||s535||115
R000122||s536||115
F000457||s537||115
S000770||s538||115
C001098||s539||115
B001288||s54||115
T000250||s540||115
H001042||s541||115
W000802||s542||115
T000464||s543||115
T000464||s544||115
P000603||s545||115
B001261||s546||115
G000555||s547||115
C000127||s548||115
M001169||s549||115
G000555||s55||115
L000174||s550||115
M000303||s551||115
B000944||s552||115
D000563||s553||115
P000603||s554||115
F000062||s555||115
F000062||s556||115
F000062||s557||115
F000062||s558||115
F000062||s559||115
S001198||s56||115
F000062||s560||115
F000062||s561||115
F000062||s562||115
H001041||s563||115
M000133||s564||115
F000463||s565||115
C000127||s566||115
H001069||s567||115
B000944||s568||115
C000127||s569||115
C001075||s57||115
T000250||s570||115
P000612||s571||115
B001135||s572||115
P000595||s573||115
M000133||s574||115
B001288||s575||115
J000293||s576||115
L000575||s577||115
L000575||s578||115
L000575||s579||115
H001041||s58||115
L000575||s580||115
M001183||s581||115
J000293||s582||115
C001056||s583||115
L000575||s584||115
J000293||s585||115
S000033||s586||115
R000307||s587||115
M001169||s588||115
K000383||s589||115
C000880||s59||115
R000584||s590||115
M001111||s591||115
K000384||s592||115
C001047||s593||115
C001056||s594||115
F000444||s595||115
B001277||s596||115
C001070||s597||115
G000555||s598||115
D000607||s599||115
W000805||s6||115
A000360||s60||115
D000563||s600||115
D000563||s601||115
C001035||s602||115
B001267||s603||115
H000338||s604||115
D000618||s605||115
N000032||s606||115
U000039||s607||115
F000062||s608||115
M000934||s609||115
C000127||s61||115
R000122||s610||115
F000062||s611||115
F000444||s612||115
F000444||s613||115
F000444||s614||115
B001267||s615||115
G000386||s616||115
M001169||s617||115
H000338||s618||115
T000464||s619||115
F000444||s62||115
F000457||s620||115
T000464||s621||115
F000444||s622||115
R000595||s623||115
C000127||s624||115
S001181||s625||115
P000449||s626||115
C000127||s627||115
K000384||s628||115
F000062||s629||115
M000934||s63||115
S001181||s630||115
M000133||s631||115
C001088||s632||115
G000386||s633||115
G000562||s634||115
S001181||s635||115
M001111||s636||115
W000779||s637||115
P000449||s638||115
P000449||s639||115
M000303||s64||115
D000563||s640||115
D000563||s641||115
P000603||s642||115
G000386||s643||115
C000567||s644||115
K000367||s645||115
B001277||s646||115
B001277||s647||115
G000555||s648||115
D000563||s649||115
W000817||s65||115
C001088||s650||115
M001170||s651||115
P000449||s652||115
H000338||s653||115
T000461||s654||115
R000584||s655||115
C001095||s656||115
W000437||s657||115
H001061||s658||115
R000595||s659||115
H001041||s66||115
G000562||s660||115
U000039||s661||115
B001277||s662||115
T000250||s663||115
H000338||s664||115
C001075||s665||115
S001184||s666||115
F000457||s667||115
C000174||s668||115
M001176||s669||115
C001098||s67||115
W000817||s670||115
M000934||s671||115
C001098||s672||115
K000367||s673||115
C000141||s674||115
G000555||s675||115
R000605||s676||115
B001261||s677||115
I000024||s678||115
M000133||s679||115
C001098||s68||115
M000133||s680||115
T000464||s681||115
M001111||s682||115
H001042||s683||115
G000555||s684||115
D000618||s685||115
P000449||s686||115
K000367||s687||115
T000464||s688||115
M001111||s689||115
R000307||s69||115
C000141||s690||115
K000384||s691||115
F000463||s692||115
B001230||s693||115
K000383||s694||115
W000805||s695||115
F000463||s696||115
D000618||s697||115
C000127||s698||115
M001169||s699||115
W000437||s7||115
E000285||s70||115
M001111||s700||115
G000555||s701||115
R000584||s702||115
M000934||s703||115
C001056||s704||115
H000338||s705||115
F000457||s706||115
C001035||s707||115
M000133||s708||115
N000032||s709||115
N000032||s71||115
M001183||s710||115
T000250||s711||115
B001277||s712||115
C000127||s713||115
C000127||s714||115
K000383||s715||115
P000449||s716||115
S001198||s717||115
P000595||s718||115
W000802||s719||115
N000032||s72||115
C000141||s720||115
U000039||s721||115
C001071||s722||115
B001135||s723||115
M001153||s724||115
M000303||s725||115
M000934||s726||115
P000603||s727||115
M000355||s728||115
H001075||s729||115
N000032||s73||115
K000384||s730||115
F000062||s731||115
B001236||s732||115
M001153||s733||115
G000555||s734||115
E000285||s735||115
E000285||s736||115
M000133||s737||115
M001183||s738||115
G000386||s739||115
N000032||s74||115
L000577||s740||115
L000577||s741||115
B001288||s742||115
R000122||s743||115
D000607||s744||115
F000444||s745||115
C001070||s746||115
U000039||s747||115
M000639||s748||115
E000285||s749||115
M001170||s75||115
M001176||s750||115
W000805||s751||115
M000133||s752||115
M000133||s753||115
K000384||s754||115
I000024||s755||115
S001198||s756||115
F000444||s757||115
B001135||s758||115
M000303||s759||115
C001047||s76||115
S001194||s760||115
A000360||s761||115
G000386||s762||115
T000250||s763||115
B000944||s764||115
P000612||s765||115
M001183||s766||115
B001267||s767||115
S001181||s768||115
B001236||s769||115
F000444||s77||115
S001194||s770||115
F000457||s771||115
M000303||s772||115
B000944||s773||115
H001069||s774||115
H000338||s775||115
W000779||s776||115
W000779||s777||115
K000367||s778||115
R000122||s779||115
L000577||s78||115
W000779||s780||115
C001075||s781||115
C001056||s782||115
B001230||s783||115
I000055||s784||115
S001198||s785||115
S001181||s786||115
G000562||s787||115
M000303||s788||115
C001098||s789||115
K000383||s79||115
H000338||s790||115
P000595||s791||115
T000476||s792||115
B001288||s793||115
I000055||s794||115
B001267||s795||115
W000805||s796||115
B000944||s797||115
C001075||s798||115
W000805||s799||115
C001075||s8||115
C000880||s80||115
C000127||s800||115
L000577||s801||115
B000944||s802||115
R000122||s803||115
H001041||s804||115
S000033||s805||115
S000033||s806||115
G000386||s807||115
T000250||s808||115
S001181||s809||115
K000367||s81||115
B000575||s810||115
E000285||s811||115
H000338||s812||115
G000386||s813||115
D000622||s814||115
N000032||s815||115
C001070||s816||115
C001070||s817||115
B001135||s818||115
M001111||s819||115
R000122||s82||115
M000133||s820||115
R000595||s821||115
I000024||s822||115
W000779||s823||115
S001184||s824||115
M001153||s825||115
B001261||s826||115
P000603||s827||115
R000605||s828||115
M000303||s829||115
K000367||s83||115
C001075||s830||115
T000461||s831||115
C000141||s832||115
T000464||s833||115
M000133||s834||115
M001169||s835||115
W000779||s836||115
H000338||s837||115
C001095||s838||115
W000437||s839||115
M000303||s84||115
P000449||s840||115
P000449||s841||115
B001288||s842||115
B001267||s843||115
W000779||s844||115
B001277||s845||115
S001181||s846||115
B001230||s847||115
H001076||s848||115
K000383||s849||115
R000307||s85||115
D000563||s850||115
W000802||s851||115
C000141||s852||115
C000141||s853||115
C001070||s854||115
C001070||s855||115
M001170||s856||115
B000944||s857||115
S001181||s858||115
P000595||s859||115
M000303||s86||115
G000386||s860||115
C000141||s861||115
K000367||s862||115
W000802||s863||115
S001181||s864||115
C001070||s865||115
C001070||s866||115
D000607||s867||115
I000055||s868||115
P000603||s869||115
T000461||s87||115
H000338||s870||115
H001041||s871||115
G000386||s872||115
P000449||s873||115
M001169||s874||115
S001198||s875||115
H001069||s876||115
M000133||s877||115
M000133||s878||115
B001261||s879||115
F000463||s88||115
B001230||s880||115
W000817||s881||115
R000605||s882||115
M001153||s883||115
M001153||s884||115
C001070||s885||115
D000618||s886||115
D000618||s887||115
G000386||s888||115
G000386||s889||115
M001170||s89||115
U000039||s890||115
M001169||s891||115
G000555||s892||115
S000320||s893||115
D000618||s894||115
H001046||s895||115
B001135||s896||115
F000062||s897||115
K000367||s898||115
H001042||s899||115
C001088||s9||115
C001056||s90||115
H001042||s900||115
H001042||s901||115
M001170||s902||115
U000039||s903||115
G000386||s904||115
C000141||s905||115
M001170||s906||115
M001153||s907||115
S000770||s908||115
T000250||s909||115
M001153||s91||115
S000148||s910||115
C001070||s911||115
W000817||s912||115
K000383||s913||115
S001181||s914||115
B000944||s915||115
C001075||s916||115
B000575||s917||115
P000449||s918||115
S001198||s919||115
M000303||s92||115
S001181||s920||115
M000934||s921||115
D000563||s922||115
K000393||s923||115
C000141||s924||115
E000295||s925||115
E000295||s926||115
L000174||s927||115
M001111||s928||115
S001181||s929||115
E000295||s93||115
F000444||s930||115
G000562||s931||115
D000618||s932||115
S001198||s933||115
A000360||s934||115
P000603||s935||115
W000802||s936||115
C001070||s937||115
P000595||s938||115
C001098||s939||115
C000141||s94||115
E000285||s940||115
T000464||s941||115
R000595||s942||115
H001069||s943||115
G000386||s944||115
C001056||s945||115
F000444||s946||115
H001076||s947||115
D000563||s948||115
D000618||s949||115
H001041||s95||115
D000618||s950||115
P000449||s951||115
W000817||s952||115
H001046||s953||115
M001111||s954||115
W000802||s955||115
C001075||s956||115
S001181||s957||115
H001042||s958||115
W000779||s959||115
K000367||s96||115
P000595||s960||115
Y000064||s961||115
K000367||s962||115
Y000064||s963||115
B001277||s964||115
B001277||s965||115
P000595||s966||115
S000770||s967||115
K000367||s968||115
K000367||s969||115
C000880||s97||115
K000367||s970||115
T000250||s971||115
C001098||s972||115
A000360||s973||115
L000174||s974||115
D000618||s975||115
E000285||s976||115
C000141||s977||115
M001111||s978||115
B001267||s979||115
D000618||s98||115
C001047||s980||115
K000367||s981||115
C001070||s982||115
D000563||s983||115
D000563||s984||115
M000133||s985||115
M000639||s986||115
M001176||s987||115
B000944||s988||115
B000575||s989||115
A000360||s99||115
M000934||s990||115
M001176||s991||115
M000303||s992||115
L000577||s993||115
H000338||s994||115
C000127||s995||115
H001046||s996||115
C001070||s997||115
D000618||s998||115
M000639||s999||115
B001236||sjres1||115
M000355||sjres10||115
B001261||sjres11||115
J000293||sjres12||115
E000295||sjres13||115
G000386||sjres14||115
M001153||sjres15||115
W000779||sjres16||115
C001056||sjres17||115
S001198||sjres18||115
P000612||sjres19||115
C001098||sjres2||115
T000464||sjres20||115
T000461||sjres21||115
K000384||sjres22||115
C001098||sjres23||115
H000338||sjres24||115
A000360||sjres25||115
S001197||sjres26||115
C001075||sjres27||115
I000024||sjres28||115
D000618||sjres29||115
S000320||sjres3||115
P000612||sjres30||115
Y000064||sjres31||115
H000338||sjres32||115
H000338||sjres33||115
F000444||sjres34||115
B001236||sjres35||115
B001236||sjres36||115
C001098||sjres37||115
L000577||sjres38||115
D000607||sjres39||115
L000575||sjres4||115
M001169||sjres40||115
H000338||sjres41||115
P000603||sjres42||115
F000444||sjres43||115
W000779||sjres44||115
W000779||sjres45||115
D000618||sjres46||115
C000880||sjres47||115
G000359||sjres48||115
W000805||sjres49||115
C000141||sjres5||115
P000603||sjres50||115
C001075||sjres51||115
M000133||sjres52||115
B001135||sjres53||115
S000033||sjres54||115
Y000064||sjres55||115
G000359||sjres56||115
M000934||sjres57||115
Y000064||sjres58||115
C001071||sjres59||115
M000639||sjres6||115
B001236||sjres60||115
M001176||sjres61||115
K000384||sjres62||115
B001230||sjres63||115
T000464||sjres64||115
P000603||sjres65||115
P000603||sjres66||115
P000603||sjres67||115
P000603||sjres68||115
C001071||sjres69||115
L000577||sjres7||115
U000039||sjres8||115
I000024||sjres9||115
L000480||hjres1||116
F000466||hjres10||116
O000173||hjres100||116
O000173||hjres101||116
O000173||hjres102||116
O000173||hjres103||116
C001049||hjres104||116
B001292||hjres105||116
H001092||hjres106||116
L000480||hjres107||116
A000367||hjres108||116
A000367||hjres109||116
F000466||hjres11||116
L000480||hjres110||116
F000466||hjres12||116
G000553||hjres13||116
H001074||hjres14||116
M001179||hjres15||116
M001179||hjres16||116
M001143||hjres17||116
N000190||hjres18||116
N000190||hjres19||116
D000610||hjres2||116
R000607||hjres20||116
S001180||hjres21||116
C000266||hjres22||116
M001188||hjres23||116
P000610||hjres24||116
B001289||hjres25||116
M001179||hjres26||116
L000480||hjres27||116
L000480||hjres28||116
H001065||hjres29||116
J000032||hjres3||116
H000874||hjres30||116
R000486||hjres31||116
B001250||hjres32||116
Y000062||hjres33||116
D000626||hjres34||116
M000087||hjres35||116
B001299||hjres36||116
K000389||hjres37||116
S001175||hjres38||116
K000009||hjres39||116
A000375||hjres4||116
L000583||hjres40||116
G000574||hjres41||116
S001156||hjres42||116
C001066||hjres43||116
L000592||hjres44||116
B001302||hjres45||116
C001091||hjres46||116
K000362||hjres47||116
J000298||hjres48||116
K000362||hjres49||116
B001260||hjres5||116
P000605||hjres50||116
R000601||hjres51||116
G000590||hjres52||116
G000579||hjres53||116
A000370||hjres54||116
M001209||hjres55||116
A000367||hjres56||116
S001150||hjres57||116
M001196||hjres58||116
H001083||hjres59||116
B001289||hjres6||116
M001163||hjres60||116
C001084||hjres61||116
L000582||hjres62||116
M001203||hjres63||116
S001209||hjres64||116
W000809||hjres65||116
D000191||hjres66||116
G000583||hjres67||116
G000590||hjres68||116
D000623||hjres69||116
C001068||hjres7||116
P000605||hjres70||116
P000605||hjres71||116
S001207||hjres72||116
M001166||hjres73||116
K000382||hjres74||116
C001091||hjres75||116
L000590||hjres76||116
E000179||hjres77||116
B001299||hjres78||116
S001175||hjres79||116
C001068||hjres8||116
R000582||hjres80||116
S000522||hjres81||116
O000173||hjres82||116
B001304||hjres83||116
S001156||hjres84||116
C001091||hjres85||116
T000480||hjres86||116
M001163||hjres87||116
M001163||hjres88||116
D000191||hjres89||116
E000179||hjres9||116
W000187||hjres90||116
C000754||hjres91||116
R000588||hjres92||116
P000607||hjres93||116
L000557||hjres94||116
P000258||hjres95||116
C001093||hjres96||116
W000819||hjres97||116
J000301||hjres98||116
A000367||hjres99||116
S001168||hr1||116
B001260||hr100||116
W000808||hr1000||116
C001091||hr1001||116
F000466||hr1002||116
L000581||hr1003||116
C001084||hr1004||116
C001091||hr1005||116
L000566||hr1006||116
K000188||hr1007||116
K000188||hr1008||116
C001097||hr1009||116
B001260||hr101||116
C001066||hr1010||116
E000297||hr1011||116
E000297||hr1012||116
E000297||hr1013||116
G000582||hr1014||116
H001087||hr1015||116
H001066||hr1016||116
K000388||hr1017||116
M001137||hr1018||116
